product_id,sku_code,product_name,brand,category,packaging_type,volume_ml,alcohol_percentage,launch_date,product_status
276,SKU00276,Heineken 457ml,Amstel,Cider,Bottle,258,5.2,2025-05-04,Active
277,SKU00277,Tiger 466ml,Birra Moretti,Non-Alcoholic,Bottle,650,6.07,2022-04-13,Discontinued
278,SKU00278,Desperados 306ml,Desperados,Non-Alcoholic,Bottle,607,6.79,2022-08-29,Discontinued
279,SKU00279,Amstel 537ml,Birra Moretti,Cider,Bottle,350,8.63,2021-04-07,Discontinued
280,SKU00280,Tiger 687ml,Tiger,Non-Alcoholic,Can,369,3.8,2022-02-07,Discontinued
281,SKU00281,Amstel 526ml,Heineken,Cider,Keg,443,4.1,2021-12-10,Active
282,SKU00282,Amstel 633ml,Tiger,Cider,Bottle,561,9.4,2022-11-19,Active
283,SKU00283,Birra Moretti 350ml,Desperados,Cider,Keg,587,2.06,2022-07-06,Discontinued
284,SKU00284,Desperados 611ml,Heineken,Cider,Keg,668,2.58,2022-11-08,Active
285,SKU00285,Heineken 407ml,Desperados,Beer,Can,652,6.44,2022-04-23,Discontinued
286,SKU00286,Amstel 648ml,Amstel,Cider,Bottle,605,1.12,2020-12-15,Discontinued
287,SKU00287,Birra Moretti 318ml,Desperados,Beer,Keg,359,9.07,2022-02-06,Discontinued
288,SKU00288,Desperados 382ml,Desperados,Non-Alcoholic,Can,357,5.69,2024-11-09,Discontinued
289,SKU00289,Heineken 263ml,Amstel,Non-Alcoholic,Bottle,257,8.39,2024-04-07,Active
290,SKU00290,Tiger 387ml,Amstel,Beer,Keg,625,0.21,2025-10-04,Active
291,SKU00291,Desperados 542ml,Birra Moretti,Cider,Keg,616,1.89,2023-06-15,Active
292,SKU00292,Birra Moretti 256ml,Desperados,Non-Alcoholic,Can,276,1.43,2022-08-01,Active
293,SKU00293,Birra Moretti 314ml,Amstel,Cider,Can,378,0.11,2025-03-16,Discontinued
294,SKU00294,Heineken 558ml,Heineken,Beer,Can,597,6.92,2023-07-28,Active
295,SKU00295,Heineken 660ml,Amstel,Non-Alcoholic,Can,306,7.04,2021-03-10,Active
296,SKU00296,Heineken 385ml,Desperados,Beer,Can,599,4.8,2025-04-15,Discontinued
297,SKU00297,Amstel 529ml,Heineken,Beer,Can,605,7.58,2024-10-25,Active
298,SKU00298,Heineken 411ml,Tiger,Cider,Keg,363,7.68,2024-03-12,Active
299,SKU00299,Amstel 612ml,Amstel,Cider,Can,287,4.71,2024-08-19,Active
300,SKU00300,Birra Moretti 483ml,Birra Moretti,Beer,Keg,599,6.85,2025-08-06,Active
301,SKU00301,Tiger 559ml,Amstel,Beer,Can,410,3.77,2025-03-29,Active
302,SKU00302,Birra Moretti 391ml,Birra Moretti,Non-Alcoholic,Keg,541,4.01,2021-12-25,Active
303,SKU00303,Heineken 622ml,Heineken,Non-Alcoholic,Can,657,5.9,2022-10-10,Discontinued
304,SKU00304,Tiger 385ml,Desperados,Cider,Keg,637,4.17,2025-07-16,Discontinued
305,SKU00305,Desperados 501ml,Desperados,Beer,Keg,605,2.08,2022-07-14,Discontinued
306,SKU00306,Amstel 618ml,Desperados,Beer,Can,653,0.09,2023-08-30,Active
307,SKU00307,Amstel 323ml,Desperados,Beer,Keg,290,2.36,2021-12-23,Active
308,SKU00308,Heineken 440ml,Heineken,Beer,Bottle,356,0.85,2022-12-11,Discontinued
309,SKU00309,Amstel 690ml,Amstel,Non-Alcoholic,Can,547,4.12,2021-07-31,Discontinued
310,SKU00310,Birra Moretti 308ml,Amstel,Cider,Bottle,483,3.14,2021-09-16,Active
311,SKU00311,Heineken 419ml,Desperados,Non-Alcoholic,Bottle,376,0.14,2025-08-26,Active
312,SKU00312,Amstel 532ml,Heineken,Cider,Can,261,7.22,2024-09-03,Active
313,SKU00313,Heineken 674ml,Tiger,Beer,Keg,370,8.52,2023-12-26,Active
314,SKU00314,Amstel 569ml,Birra Moretti,Cider,Can,506,5.67,2021-01-05,Active
315,SKU00315,Birra Moretti 669ml,Heineken,Non-Alcoholic,Bottle,589,8.44,2024-06-26,Active
316,SKU00316,Birra Moretti 660ml,Desperados,Cider,Can,262,6.91,2025-06-22,Discontinued
317,SKU00317,Desperados 618ml,Desperados,Cider,Bottle,324,0.26,2024-11-17,Active
318,SKU00318,Amstel 654ml,Birra Moretti,Non-Alcoholic,Keg,608,4.44,2021-03-29,Active
319,SKU00319,Amstel 386ml,Amstel,Non-Alcoholic,Bottle,535,9.34,2024-07-22,Discontinued
320,SKU00320,Desperados 585ml,Birra Moretti,Beer,Can,620,2.8,2024-06-15,Discontinued
321,SKU00321,Heineken 465ml,Amstel,Beer,Keg,364,3.48,2025-08-16,Discontinued
322,SKU00322,Tiger 628ml,Amstel,Cider,Can,407,6.1,2024-06-01,Active
323,SKU00323,Birra Moretti 668ml,Heineken,Cider,Can,631,5.19,2022-02-18,Discontinued
324,SKU00324,Tiger 327ml,Desperados,Cider,Can,676,0.12,2021-08-26,Discontinued
325,SKU00325,Birra Moretti 458ml,Amstel,Non-Alcoholic,Bottle,557,0.98,2024-06-03,Discontinued
326,SKU00326,Desperados 684ml,Heineken,Non-Alcoholic,Keg,321,0.94,2022-09-17,Discontinued
327,SKU00327,Heineken 394ml,Amstel,Non-Alcoholic,Bottle,583,5.63,2022-12-16,Active
328,SKU00328,Birra Moretti 292ml,Heineken,Cider,Keg,478,3.25,2025-04-12,Active
329,SKU00329,Birra Moretti 602ml,Heineken,Beer,Keg,573,3.67,2021-05-24,Discontinued
330,SKU00330,Desperados 493ml,Birra Moretti,Non-Alcoholic,Bottle,584,7.47,2020-12-13,Active
331,SKU00331,Tiger 561ml,Tiger,Non-Alcoholic,Can,359,4.58,2022-08-19,Discontinued
332,SKU00332,Birra Moretti 415ml,Amstel,Cider,Can,620,6.79,2021-02-02,Active
333,SKU00333,Heineken 547ml,Tiger,Non-Alcoholic,Keg,373,1.67,2020-12-19,Active
334,SKU00334,Amstel 600ml,Amstel,Beer,Keg,698,5.67,2020-12-01,Discontinued
335,SKU00335,Birra Moretti 357ml,Birra Moretti,Cider,Bottle,262,8.53,2023-04-19,Discontinued
336,SKU00336,Desperados 547ml,Tiger,Non-Alcoholic,Can,534,1.54,2021-05-07,Active
337,SKU00337,Heineken 522ml,Amstel,Cider,Can,548,4.8,2021-01-05,Discontinued
338,SKU00338,Birra Moretti 409ml,Amstel,Cider,Can,298,3.82,2022-03-19,Active
339,SKU00339,Birra Moretti 367ml,Birra Moretti,Beer,Can,442,1.94,2024-10-04,Active
340,SKU00340,Tiger 637ml,Tiger,Beer,Keg,340,7.3,2021-08-08,Discontinued
341,SKU00341,Tiger 470ml,Tiger,Non-Alcoholic,Can,419,1.3,2025-01-09,Active
342,SKU00342,Amstel 404ml,Birra Moretti,Cider,Can,674,4.11,2023-03-09,Active
343,SKU00343,Tiger 498ml,Amstel,Non-Alcoholic,Keg,548,3.0,2024-04-18,Active
344,SKU00344,Heineken 434ml,Birra Moretti,Non-Alcoholic,Bottle,301,4.68,2024-11-28,Active
345,SKU00345,Tiger 343ml,Birra Moretti,Non-Alcoholic,Bottle,257,9.09,2022-09-21,Active
346,SKU00346,Desperados 385ml,Desperados,Beer,Bottle,511,4.97,2025-04-25,Active
347,SKU00347,Heineken 415ml,Heineken,Beer,Keg,482,3.57,2023-09-14,Active
348,SKU00348,Heineken 680ml,Desperados,Beer,Can,436,9.78,2024-07-10,Discontinued
349,SKU00349,Tiger 688ml,Birra Moretti,Non-Alcoholic,Keg,603,5.94,2021-06-14,Discontinued
350,SKU00350,Amstel 498ml,Heineken,Beer,Bottle,619,4.26,2025-09-07,Active
351,SKU00351,Heineken 607ml,Desperados,Non-Alcoholic,Bottle,461,5.41,2025-05-16,Discontinued
352,SKU00352,Desperados 379ml,Birra Moretti,Non-Alcoholic,Can,508,2.04,2022-05-14,Active
353,SKU00353,Amstel 275ml,Birra Moretti,Beer,Can,673,6.03,2021-12-29,Active
354,SKU00354,Heineken 487ml,Birra Moretti,Non-Alcoholic,Bottle,564,1.02,2023-03-07,Discontinued
355,SKU00355,Tiger 368ml,Desperados,Non-Alcoholic,Can,253,4.41,2023-02-25,Discontinued
356,SKU00356,Birra Moretti 283ml,Tiger,Cider,Keg,266,7.17,2022-11-13,Active
357,SKU00357,Tiger 502ml,Tiger,Non-Alcoholic,Keg,259,1.0,2023-08-25,Active
358,SKU00358,Amstel 252ml,Amstel,Non-Alcoholic,Can,338,2.93,2021-11-28,Discontinued
359,SKU00359,Tiger 670ml,Tiger,Beer,Bottle,433,2.18,2022-11-11,Active
360,SKU00360,Desperados 633ml,Birra Moretti,Cider,Keg,266,9.51,2022-02-14,Active
361,SKU00361,Birra Moretti 330ml,Desperados,Cider,Can,667,6.63,2023-07-14,Discontinued
362,SKU00362,Desperados 387ml,Desperados,Beer,Bottle,443,4.95,2023-08-08,Active
363,SKU00363,Amstel 501ml,Tiger,Beer,Can,355,2.18,2020-12-22,Discontinued
364,SKU00364,Heineken 283ml,Birra Moretti,Cider,Keg,479,7.93,2023-10-26,Active
365,SKU00365,Desperados 310ml,Heineken,Beer,Bottle,440,4.5,2021-11-26,Active
366,SKU00366,Birra Moretti 527ml,Birra Moretti,Non-Alcoholic,Bottle,386,7.22,2022-07-18,Active
367,SKU00367,Amstel 468ml,Tiger,Cider,Keg,544,9.66,2021-11-10,Discontinued
368,SKU00368,Heineken 565ml,Heineken,Non-Alcoholic,Can,387,8.71,2021-01-13,Active
369,SKU00369,Heineken 406ml,Desperados,Non-Alcoholic,Bottle,350,8.79,2021-09-04,Discontinued
370,SKU00370,Amstel 500ml,Tiger,Cider,Can,669,4.75,2022-07-17,Active
371,SKU00371,Amstel 404ml,Birra Moretti,Non-Alcoholic,Keg,361,4.92,2021-02-12,Discontinued
372,SKU00372,Amstel 397ml,Heineken,Beer,Can,540,2.77,2022-06-15,Active
373,SKU00373,Tiger 682ml,Tiger,Cider,Keg,294,1.78,2023-10-01,Discontinued
374,SKU00374,Amstel 629ml,Amstel,Beer,Bottle,283,1.88,2021-09-05,Discontinued
375,SKU00375,Heineken 464ml,Desperados,Cider,Bottle,326,5.27,2025-05-31,Discontinued
376,SKU00376,Heineken 401ml,Birra Moretti,Non-Alcoholic,Keg,264,7.78,2021-07-29,Active
377,SKU00377,Desperados 443ml,Birra Moretti,Beer,Can,679,9.75,2021-11-05,Discontinued
378,SKU00378,Tiger 606ml,Desperados,Non-Alcoholic,Can,389,5.05,2025-01-15,Active
379,SKU00379,Tiger 459ml,Birra Moretti,Non-Alcoholic,Keg,431,4.89,2021-02-07,Active
380,SKU00380,Birra Moretti 256ml,Tiger,Non-Alcoholic,Keg,348,7.5,2023-02-16,Discontinued
381,SKU00381,Tiger 463ml,Tiger,Non-Alcoholic,Keg,636,2.73,2022-04-01,Discontinued
382,SKU00382,Birra Moretti 536ml,Desperados,Cider,Keg,499,6.17,2022-03-01,Active
383,SKU00383,Desperados 299ml,Tiger,Beer,Bottle,662,1.52,2022-12-27,Active
384,SKU00384,Desperados 597ml,Desperados,Non-Alcoholic,Can,665,1.1,2020-11-26,Discontinued
385,SKU00385,Amstel 516ml,Heineken,Beer,Bottle,328,8.09,2022-09-05,Active
386,SKU00386,Heineken 266ml,Birra Moretti,Cider,Bottle,575,8.38,2021-01-12,Active
387,SKU00387,Amstel 297ml,Heineken,Cider,Can,447,5.86,2024-12-17,Discontinued
388,SKU00388,Heineken 322ml,Birra Moretti,Non-Alcoholic,Can,330,7.38,2020-11-22,Discontinued
389,SKU00389,Desperados 305ml,Amstel,Beer,Bottle,652,7.89,2023-04-26,Active
390,SKU00390,Amstel 438ml,Amstel,Beer,Keg,277,6.5,2025-01-26,Discontinued
391,SKU00391,Heineken 510ml,Heineken,Cider,Bottle,452,6.51,2022-05-07,Active
392,SKU00392,Birra Moretti 470ml,Amstel,Non-Alcoholic,Bottle,402,2.56,2025-02-14,Active
393,SKU00393,Tiger 654ml,Tiger,Cider,Can,630,7.29,2025-10-14,Discontinued
394,SKU00394,Amstel 602ml,Desperados,Beer,Keg,531,7.31,2024-09-14,Discontinued
395,SKU00395,Heineken 474ml,Birra Moretti,Cider,Can,682,6.52,2022-02-22,Discontinued
396,SKU00396,Desperados 544ml,Tiger,Cider,Keg,593,2.85,2021-12-25,Discontinued
397,SKU00397,Amstel 604ml,Amstel,Non-Alcoholic,Bottle,490,7.71,2024-02-20,Discontinued
398,SKU00398,Tiger 265ml,Amstel,Cider,Keg,312,4.89,2024-07-02,Discontinued
399,SKU00399,Birra Moretti 352ml,Heineken,Non-Alcoholic,Keg,446,5.84,2022-07-09,Active
400,SKU00400,Heineken 651ml,Tiger,Beer,Keg,663,8.27,2022-11-20,Discontinued
401,SKU00401,Amstel 644ml,Desperados,Cider,Keg,447,4.99,2024-11-20,Active
402,SKU00402,Birra Moretti 304ml,Birra Moretti,Non-Alcoholic,Can,333,3.33,2023-03-01,Active
403,SKU00403,Amstel 373ml,Heineken,Beer,Can,566,8.19,2024-05-04,Active
404,SKU00404,Birra Moretti 524ml,Desperados,Beer,Bottle,582,5.21,2024-01-10,Active
405,SKU00405,Tiger 652ml,Heineken,Non-Alcoholic,Can,446,4.22,2023-10-08,Discontinued
406,SKU00406,Desperados 538ml,Tiger,Non-Alcoholic,Bottle,340,6.73,2023-08-13,Active
407,SKU00407,Birra Moretti 265ml,Desperados,Non-Alcoholic,Can,362,5.8,2024-07-16,Discontinued
408,SKU00408,Desperados 470ml,Birra Moretti,Non-Alcoholic,Can,378,5.1,2023-06-06,Discontinued
409,SKU00409,Amstel 612ml,Desperados,Cider,Can,364,4.82,2022-12-07,Discontinued
410,SKU00410,Birra Moretti 628ml,Birra Moretti,Beer,Keg,500,6.33,2025-11-04,Discontinued
411,SKU00411,Tiger 652ml,Amstel,Cider,Keg,298,8.54,2025-02-23,Discontinued
412,SKU00412,Birra Moretti 670ml,Heineken,Non-Alcoholic,Keg,697,8.26,2024-09-14,Active
413,SKU00413,Tiger 284ml,Tiger,Non-Alcoholic,Keg,496,3.79,2025-04-06,Active
414,SKU00414,Amstel 470ml,Desperados,Beer,Bottle,275,0.56,2023-09-15,Active
415,SKU00415,Amstel 491ml,Tiger,Non-Alcoholic,Bottle,315,2.53,2023-06-25,Discontinued
416,SKU00416,Heineken 619ml,Amstel,Cider,Bottle,548,3.3,2020-11-21,Discontinued
417,SKU00417,Birra Moretti 691ml,Heineken,Non-Alcoholic,Keg,504,0.89,2021-12-16,Discontinued
418,SKU00418,Desperados 531ml,Birra Moretti,Cider,Bottle,493,7.9,2025-06-04,Active
419,SKU00419,Amstel 426ml,Heineken,Cider,Can,307,6.94,2023-07-10,Discontinued
420,SKU00420,Desperados 310ml,Desperados,Cider,Keg,423,2.58,2021-12-13,Active
421,SKU00421,Birra Moretti 592ml,Heineken,Cider,Keg,281,4.65,2023-04-09,Discontinued
422,SKU00422,Heineken 499ml,Birra Moretti,Beer,Can,547,3.42,2023-02-19,Active
423,SKU00423,Birra Moretti 250ml,Birra Moretti,Cider,Bottle,517,3.13,2024-12-10,Active
424,SKU00424,Birra Moretti 645ml,Amstel,Non-Alcoholic,Can,693,7.91,2024-09-22,Active
425,SKU00425,Birra Moretti 610ml,Heineken,Beer,Bottle,356,3.73,2023-07-09,Active
426,SKU00426,Tiger 370ml,Heineken,Non-Alcoholic,Bottle,469,1.1,2022-05-15,Active
427,SKU00427,Birra Moretti 474ml,Desperados,Beer,Keg,259,1.5,2023-05-18,Active
428,SKU00428,Birra Moretti 694ml,Tiger,Beer,Bottle,691,1.12,2022-12-27,Discontinued
429,SKU00429,Heineken 393ml,Birra Moretti,Non-Alcoholic,Keg,416,7.28,2024-04-06,Discontinued
430,SKU00430,Amstel 392ml,Birra Moretti,Non-Alcoholic,Bottle,362,7.13,2023-09-10,Discontinued
431,SKU00431,Birra Moretti 372ml,Heineken,Cider,Bottle,456,9.78,2024-04-10,Discontinued
432,SKU00432,Desperados 375ml,Desperados,Cider,Can,399,0.43,2022-09-07,Discontinued
433,SKU00433,Birra Moretti 671ml,Birra Moretti,Beer,Keg,598,1.54,2021-09-19,Active
434,SKU00434,Amstel 503ml,Birra Moretti,Beer,Bottle,268,0.14,2023-03-15,Active
435,SKU00435,Desperados 362ml,Desperados,Beer,Keg,589,6.2,2024-03-13,Discontinued
436,SKU00436,Amstel 522ml,Amstel,Non-Alcoholic,Can,431,9.13,2023-05-11,Active
437,SKU00437,Birra Moretti 445ml,Tiger,Non-Alcoholic,Can,669,6.21,2024-07-16,Active
438,SKU00438,Amstel 607ml,Amstel,Non-Alcoholic,Can,466,7.05,2024-12-04,Discontinued
439,SKU00439,Heineken 581ml,Amstel,Beer,Can,655,4.53,2025-10-18,Active
440,SKU00440,Birra Moretti 378ml,Tiger,Non-Alcoholic,Can,357,7.71,2024-12-16,Discontinued
441,SKU00441,Birra Moretti 489ml,Heineken,Non-Alcoholic,Keg,337,9.07,2025-02-18,Discontinued
442,SKU00442,Tiger 422ml,Amstel,Non-Alcoholic,Bottle,545,0.39,2021-02-05,Discontinued
443,SKU00443,Heineken 357ml,Birra Moretti,Beer,Keg,255,4.71,2024-02-25,Active
444,SKU00444,Heineken 590ml,Amstel,Cider,Can,681,9.66,2022-09-20,Active
445,SKU00445,Birra Moretti 592ml,Desperados,Cider,Can,670,5.56,2024-09-12,Discontinued
446,SKU00446,Amstel 578ml,Amstel,Cider,Keg,285,1.1,2025-10-11,Discontinued
447,SKU00447,Birra Moretti 427ml,Desperados,Non-Alcoholic,Can,595,4.21,2022-09-19,Active
448,SKU00448,Amstel 408ml,Birra Moretti,Beer,Bottle,653,3.46,2020-12-27,Discontinued
449,SKU00449,Birra Moretti 344ml,Amstel,Cider,Bottle,258,2.98,2024-06-22,Active
450,SKU00450,Birra Moretti 493ml,Heineken,Beer,Can,456,7.17,2022-06-12,Active
451,SKU00451,Desperados 397ml,Desperados,Cider,Bottle,324,6.37,2022-03-21,Active
452,SKU00452,Tiger 350ml,Birra Moretti,Cider,Keg,290,0.64,2022-03-14,Active
453,SKU00453,Birra Moretti 697ml,Desperados,Non-Alcoholic,Bottle,400,1.11,2025-10-18,Discontinued
454,SKU00454,Tiger 639ml,Birra Moretti,Beer,Keg,666,9.93,2024-02-01,Discontinued
455,SKU00455,Amstel 435ml,Heineken,Beer,Can,500,4.5,2024-01-12,Active
456,SKU00456,Tiger 344ml,Heineken,Non-Alcoholic,Keg,368,7.96,2024-09-18,Discontinued
457,SKU00457,Desperados 645ml,Heineken,Beer,Bottle,310,6.58,2021-08-26,Discontinued
458,SKU00458,Heineken 563ml,Birra Moretti,Cider,Keg,402,2.65,2022-03-23,Discontinued
459,SKU00459,Tiger 558ml,Amstel,Cider,Can,585,8.66,2022-02-22,Active
460,SKU00460,Desperados 560ml,Amstel,Beer,Bottle,318,0.3,2024-07-30,Discontinued
461,SKU00461,Tiger 304ml,Heineken,Non-Alcoholic,Bottle,353,6.18,2021-05-01,Discontinued
462,SKU00462,Amstel 387ml,Tiger,Non-Alcoholic,Can,576,0.96,2025-06-14,Active
463,SKU00463,Amstel 556ml,Desperados,Beer,Keg,658,4.92,2025-05-26,Active
464,SKU00464,Desperados 572ml,Desperados,Cider,Keg,661,5.48,2021-11-11,Active
465,SKU00465,Amstel 633ml,Amstel,Non-Alcoholic,Can,685,0.51,2021-04-04,Active
466,SKU00466,Birra Moretti 487ml,Heineken,Cider,Can,521,7.6,2023-07-27,Active
467,SKU00467,Birra Moretti 345ml,Amstel,Non-Alcoholic,Can,517,1.51,2021-07-14,Active
468,SKU00468,Tiger 517ml,Heineken,Cider,Bottle,588,0.39,2024-09-07,Active
469,SKU00469,Birra Moretti 261ml,Tiger,Beer,Keg,656,3.22,2021-01-18,Active
470,SKU00470,Birra Moretti 453ml,Birra Moretti,Non-Alcoholic,Keg,507,7.48,2024-12-03,Active
471,SKU00471,Desperados 308ml,Tiger,Non-Alcoholic,Can,570,1.96,2024-01-02,Active
472,SKU00472,Birra Moretti 574ml,Birra Moretti,Non-Alcoholic,Bottle,543,0.52,2024-01-13,Active
473,SKU00473,Tiger 623ml,Desperados,Beer,Keg,258,6.74,2021-10-11,Active
474,SKU00474,Birra Moretti 639ml,Tiger,Non-Alcoholic,Keg,285,7.14,2025-11-17,Active
475,SKU00475,Tiger 252ml,Birra Moretti,Beer,Keg,465,4.74,2020-11-28,Discontinued
476,SKU00476,Desperados 480ml,Desperados,Cider,Can,361,2.21,2025-02-15,Active
477,SKU00477,Amstel 312ml,Amstel,Beer,Bottle,426,9.48,2024-07-25,Discontinued
478,SKU00478,Birra Moretti 677ml,Desperados,Cider,Bottle,257,7.32,2020-11-23,Active
479,SKU00479,Amstel 616ml,Amstel,Cider,Bottle,299,5.29,2022-08-20,Discontinued
480,SKU00480,Desperados 628ml,Amstel,Non-Alcoholic,Keg,621,6.81,2025-04-11,Active
481,SKU00481,Tiger 514ml,Birra Moretti,Non-Alcoholic,Bottle,664,5.71,2025-09-02,Active
482,SKU00482,Tiger 484ml,Heineken,Cider,Bottle,256,5.25,2024-12-17,Active
483,SKU00483,Birra Moretti 638ml,Desperados,Cider,Can,314,8.55,2025-06-14,Active
484,SKU00484,Amstel 367ml,Desperados,Beer,Can,464,3.51,2024-10-14,Discontinued
485,SKU00485,Desperados 487ml,Tiger,Non-Alcoholic,Keg,671,2.12,2023-07-17,Discontinued
486,SKU00486,Amstel 257ml,Heineken,Beer,Bottle,380,8.66,2022-02-04,Active
487,SKU00487,Heineken 463ml,Desperados,Cider,Keg,492,4.07,2023-09-13,Active
488,SKU00488,Desperados 273ml,Heineken,Non-Alcoholic,Can,291,4.84,2022-12-23,Discontinued
489,SKU00489,Amstel 553ml,Heineken,Beer,Bottle,610,6.32,2023-06-20,Discontinued
490,SKU00490,Amstel 428ml,Tiger,Non-Alcoholic,Can,606,3.06,2022-06-03,Active
491,SKU00491,Tiger 502ml,Birra Moretti,Cider,Bottle,298,4.83,2024-04-17,Discontinued
492,SKU00492,Tiger 286ml,Amstel,Cider,Bottle,583,8.14,2022-05-06,Discontinued
493,SKU00493,Heineken 446ml,Heineken,Non-Alcoholic,Keg,603,6.7,2021-04-13,Active
494,SKU00494,Birra Moretti 698ml,Amstel,Non-Alcoholic,Can,418,2.93,2022-11-17,Active
495,SKU00495,Tiger 652ml,Tiger,Cider,Bottle,250,5.5,2022-10-22,Discontinued
496,SKU00496,Tiger 405ml,Birra Moretti,Non-Alcoholic,Can,359,2.13,2023-12-06,Discontinued
497,SKU00497,Tiger 384ml,Birra Moretti,Beer,Bottle,583,2.91,2021-10-25,Active
498,SKU00498,Desperados 623ml,Birra Moretti,Beer,Bottle,637,7.98,2021-07-18,Active
499,SKU00499,Birra Moretti 550ml,Desperados,Cider,Keg,522,2.53,2023-09-10,Active
500,SKU00500,Desperados 339ml,Desperados,Beer,Keg,599,0.53,2022-10-16,Discontinued
501,SKU00501,Amstel 322ml,Tiger,Beer,Keg,527,2.5,2021-01-05,Discontinued
502,SKU00502,Tiger 699ml,Desperados,Cider,Can,453,4.16,2023-08-28,Discontinued
503,SKU00503,Birra Moretti 581ml,Amstel,Beer,Bottle,298,8.26,2024-04-27,Discontinued
504,SKU00504,Tiger 461ml,Birra Moretti,Cider,Can,485,9.42,2024-03-29,Discontinued
505,SKU00505,Heineken 363ml,Birra Moretti,Non-Alcoholic,Bottle,584,8.5,2023-03-18,Active
506,SKU00506,Birra Moretti 311ml,Desperados,Beer,Can,257,2.83,2024-11-23,Active
507,SKU00507,Birra Moretti 258ml,Amstel,Beer,Can,660,7.18,2025-05-07,Active
508,SKU00508,Tiger 560ml,Desperados,Beer,Bottle,371,3.09,2024-06-29,Discontinued
509,SKU00509,Tiger 401ml,Birra Moretti,Non-Alcoholic,Can,657,3.39,2021-04-11,Active
510,SKU00510,Birra Moretti 645ml,Desperados,Cider,Can,641,1.82,2024-06-16,Active
511,SKU00511,Tiger 417ml,Birra Moretti,Non-Alcoholic,Keg,462,5.2,2025-02-04,Active
512,SKU00512,Amstel 327ml,Desperados,Non-Alcoholic,Can,479,2.26,2022-08-20,Active
513,SKU00513,Desperados 404ml,Desperados,Beer,Keg,414,1.9,2021-01-24,Active
514,SKU00514,Heineken 416ml,Amstel,Non-Alcoholic,Bottle,479,6.32,2023-04-20,Discontinued
515,SKU00515,Tiger 668ml,Desperados,Cider,Keg,299,0.5,2024-08-15,Discontinued
516,SKU00516,Heineken 634ml,Amstel,Cider,Keg,352,1.75,2021-07-30,Active
517,SKU00517,Desperados 380ml,Desperados,Non-Alcoholic,Can,613,1.14,2024-08-31,Active
518,SKU00518,Heineken 353ml,Birra Moretti,Cider,Keg,299,9.92,2024-01-15,Discontinued
519,SKU00519,Desperados 253ml,Heineken,Beer,Can,604,5.23,2023-10-18,Discontinued
520,SKU00520,Tiger 568ml,Heineken,Beer,Can,521,1.52,2024-04-28,Discontinued
521,SKU00521,Tiger 254ml,Desperados,Beer,Bottle,389,2.99,2022-11-02,Active
522,SKU00522,Amstel 624ml,Tiger,Non-Alcoholic,Can,398,4.31,2024-03-07,Discontinued
523,SKU00523,Tiger 585ml,Amstel,Beer,Bottle,695,9.31,2022-10-09,Discontinued
524,SKU00524,Birra Moretti 444ml,Heineken,Non-Alcoholic,Bottle,395,4.34,2023-06-19,Discontinued
525,SKU00525,Heineken 278ml,Tiger,Beer,Keg,385,3.03,2024-10-01,Active
526,SKU00526,Desperados 323ml,Birra Moretti,Non-Alcoholic,Keg,606,3.51,2022-12-29,Discontinued
527,SKU00527,Desperados 604ml,Heineken,Beer,Bottle,309,1.11,2022-05-14,Active
528,SKU00528,Amstel 338ml,Desperados,Non-Alcoholic,Keg,637,3.2,2024-05-02,Active
529,SKU00529,Desperados 520ml,Tiger,Beer,Bottle,673,4.91,2021-01-08,Active
530,SKU00530,Heineken 681ml,Heineken,Non-Alcoholic,Keg,698,9.88,2025-06-29,Discontinued
531,SKU00531,Desperados 375ml,Birra Moretti,Cider,Keg,365,5.22,2022-11-20,Active
532,SKU00532,Birra Moretti 493ml,Tiger,Beer,Bottle,305,8.31,2024-09-17,Discontinued
533,SKU00533,Tiger 325ml,Tiger,Cider,Can,494,9.34,2022-09-28,Discontinued
534,SKU00534,Heineken 282ml,Amstel,Non-Alcoholic,Keg,363,7.48,2023-08-22,Discontinued
535,SKU00535,Amstel 392ml,Birra Moretti,Non-Alcoholic,Keg,307,0.67,2021-04-15,Active
536,SKU00536,Heineken 364ml,Amstel,Non-Alcoholic,Can,515,3.18,2025-03-06,Active
537,SKU00537,Heineken 259ml,Heineken,Beer,Keg,620,9.47,2021-08-15,Discontinued
538,SKU00538,Birra Moretti 430ml,Amstel,Non-Alcoholic,Can,535,1.83,2025-03-21,Discontinued
539,SKU00539,Heineken 442ml,Amstel,Beer,Keg,531,2.36,2023-12-05,Active
540,SKU00540,Amstel 276ml,Desperados,Beer,Can,636,6.61,2021-09-18,Discontinued
541,SKU00541,Birra Moretti 308ml,Heineken,Beer,Can,425,4.18,2021-05-07,Active
542,SKU00542,Tiger 295ml,Birra Moretti,Non-Alcoholic,Can,548,3.95,2022-08-11,Active
543,SKU00543,Tiger 509ml,Heineken,Beer,Keg,251,9.61,2021-06-29,Active
544,SKU00544,Heineken 670ml,Heineken,Non-Alcoholic,Can,517,4.87,2025-02-23,Discontinued
545,SKU00545,Tiger 591ml,Tiger,Beer,Keg,685,5.86,2024-11-29,Active
546,SKU00546,Desperados 612ml,Desperados,Beer,Can,612,2.57,2022-03-25,Active
547,SKU00547,Birra Moretti 397ml,Tiger,Beer,Bottle,610,4.43,2022-12-28,Discontinued
548,SKU00548,Desperados 622ml,Birra Moretti,Cider,Can,345,3.1,2022-06-12,Active
549,SKU00549,Tiger 666ml,Desperados,Non-Alcoholic,Bottle,367,5.79,2021-11-30,Active
